0.000137	0.000155
0.001022	0.001159
0.003274	0.003669
0.007429	0.008188
0.013966	0.015104
0.023307	0.024717
0.035826	0.037263
0.051849	0.052928
0.071654	0.071855
0.095476	0.094159
0.123501	0.119926
0.155872	0.149225
0.192687	0.182107
0.234002	0.218610
0.279826	0.258759
0.330131	0.302573
0.384846	0.350061
0.443862	0.401228
0.507033	0.456072
0.574179	0.514587
0.645088	0.576763
0.719520	0.642589
0.797205	0.712050
0.877851	0.785128
0.961145	0.861806
1.046756	0.942063
1.134339	1.025878
1.223538	1.113229
1.313989	1.204093
1.405325	1.298447
1.497177	1.396266
1.589180	1.497527
1.680974	1.602205
1.772209	1.710274
1.862546	1.821712
1.951663	1.936491
2.039253	2.054588
2.125034	2.175978
2.208740	2.300635
2.290137	2.428536
2.369014	2.559656
2.445187	2.693971
2.518504	2.831456
2.588844	2.972088
2.656114	3.115842
2.720255	3.262696
2.781239	3.412627
2.839068	3.565611
2.893777	3.721626
2.945433	3.880649
2.994089	4.042659
3.039982	4.207633
3.083145	4.375550
3.123791	4.546388
3.162080	4.720127
3.198297	4.896745
3.232667	5.076223
3.265382	5.258540
3.296735	5.443676
3.326998	5.631611
3.356441	5.822326
3.385374	6.015802
3.414068	6.212019
3.442804	6.410960
3.471870	6.612606
3.501540	6.816938
3.532082	7.023938
3.563781	7.233590
3.596823	7.445875
3.631412	7.660776
3.667839	7.878277
3.706308	8.098360
3.746879	8.321009
3.789676	8.546208
3.834948	8.773941
3.882725	9.004192
3.933152	9.236944
3.986119	9.472183
4.041630	9.709893
4.099841	9.950060
4.160632	10.192668
4.224023	10.437703
4.289762	10.685150
4.357821	10.934994
4.428067	11.187223
4.500349	11.441821
4.574494	11.698776
4.650314	11.958072
4.727605	12.219777
4.806152	12.483662
4.885691	12.749877
4.966067	13.018379
5.046994	13.289128
5.128226	13.562168
5.209508	13.837458
5.290605	14.114956
5.371275	14.394709
5.451285	14.676676
5.530407	14.960844
5.608427	15.247203
