0.012854	0.012870
0.025631	0.025663
0.038330	0.038377
0.050954	0.051015
0.063502	0.063577
0.075975	0.076064
0.088374	0.088476
0.100700	0.100814
0.112953	0.113079
0.125135	0.125272
0.137245	0.137394
0.149285	0.149445
0.161255	0.161425
0.173157	0.173336
0.184990	0.185178
0.196755	0.196953
0.208453	0.208659
0.220085	0.220299
0.231652	0.231873
0.243153	0.243382
0.254590	0.254826
0.265963	0.266205
0.277273	0.277522
0.288521	0.288775
0.299707	0.299966
0.310831	0.311096
0.321895	0.322164
0.332899	0.333172
0.343844	0.344121
0.354729	0.355010
0.365557	0.365840
0.376326	0.376613
0.387039	0.387328
0.397695	0.397986
0.408294	0.408588
0.418839	0.419135
0.429329	0.429626
0.439764	0.440062
0.450145	0.450444
0.460473	0.460773
0.470749	0.471049
0.480972	0.481272
0.491143	0.491443
0.501264	0.501563
0.511333	0.511632
0.521352	0.521650
0.531322	0.531619
0.541243	0.541538
0.551114	0.551408
0.560938	0.561230
0.570714	0.571003
0.580442	0.580730
0.590124	0.590409
0.599759	0.600041
0.609348	0.609628
0.618892	0.619169
0.628391	0.628664
0.637846	0.638115
0.647256	0.647522
0.656623	0.656885
0.665946	0.666204
0.675227	0.675481
0.684465	0.684714
0.693661	0.693906
0.702816	0.703056
0.711929	0.712165
0.721002	0.721233
0.730035	0.730260
0.739027	0.739248
0.747980	0.748195
0.756894	0.757104
0.765769	0.765973
0.774606	0.774804
0.783405	0.783597
0.792166	0.792352
0.800890	0.801070
0.809577	0.809750
0.818228	0.818395
0.826842	0.827002
0.835421	0.835574
0.843964	0.844111
0.852472	0.852612
0.860946	0.861078
0.869385	0.869510
0.877790	0.877908
0.886161	0.886272
0.894499	0.894603
0.902804	0.902900
0.911076	0.911164
0.919316	0.919396
0.927523	0.927596
0.935699	0.935764
0.943844	0.943901
0.951957	0.952006
0.960039	0.960081
0.968091	0.968125
0.976113	0.976138
0.984105	0.984122
0.992067	0.992076
